loss,grad_norm,learning_rate,rewards/chosen,rewards/rejected,rewards/accuracies,rewards/margins,logps/chosen,logps/rejected,logits/chosen,logits/rejected,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.5158672332763672,10.432364463806152,0.0002,4.323394298553467,2.696125030517578,0.75,1.6272691488265991,-343.79876708984375,-433.27685546875,-0.6601846814155579,-0.9463343620300293,0.08943089430894309,11,,,,,
0.270084023475647,,0.00019818181818181821,4.609711647033691,0.6034024357795715,0.75,4.0063090324401855,-347.3187561035156,-362.4246520996094,-0.9387004375457764,-0.8877948522567749,0.0975609756097561,12,,,,,
0.24202929437160492,9.26823616027832,0.00019818181818181821,4.450094223022461,1.662631630897522,0.875,2.7874624729156494,-443.0098876953125,-371.7482604980469,-0.9853939414024353,-1.3174281120300293,0.10569105691056911,13,,,,,
0.11089217662811279,5.1317338943481445,0.00019636363636363636,3.4525108337402344,-0.4898762106895447,1.0,3.942387104034424,-425.0931701660156,-411.69061279296875,-0.956275999546051,-1.134677529335022,0.11382113821138211,14,,,,,
0.358238160610199,14.158864974975586,0.00019454545454545457,1.1435139179229736,-1.8437073230743408,0.75,2.9872212409973145,-385.20050048828125,-391.0315856933594,-1.6090811491012573,-1.136371374130249,0.12195121951219512,15,,,,,
0.2189328372478485,13.846282958984375,0.00019272727272727274,1.638742208480835,-1.4531538486480713,0.875,3.0918962955474854,-424.5988464355469,-432.72210693359375,-1.6589267253875732,-1.432942509651184,0.13008130081300814,16,,,,,
0.06941245496273041,3.5601284503936768,0.00019090909090909092,1.6813220977783203,-4.693596839904785,1.0,6.374918460845947,-355.724609375,-473.06561279296875,-1.483083963394165,-1.1129475831985474,0.13821138211382114,17,,,,,
0.13376018404960632,4.781538009643555,0.0001890909090909091,1.5041422843933105,-4.235481262207031,1.0,5.7396240234375,-464.84033203125,-411.6518859863281,-1.235427975654602,-1.4494819641113281,0.14634146341463414,18,,,,,
0.27938660979270935,7.487036228179932,0.00018727272727272728,1.0830601453781128,-1.6421115398406982,1.0,2.7251718044281006,-363.1197204589844,-407.11212158203125,-1.2578186988830566,-1.0212198495864868,0.15447154471544716,19,,,,,
0.20049037039279938,6.9686198234558105,0.00018545454545454545,2.364748239517212,-4.2494916915893555,0.875,6.614239692687988,-368.0022277832031,-478.34661865234375,-1.3535748720169067,-1.1038923263549805,0.16260162601626016,20,,,,,
0.13741041719913483,7.251108646392822,0.00018363636363636366,2.8968656063079834,-1.8095039129257202,0.875,4.706369400024414,-434.75677490234375,-429.8978271484375,-1.0281301736831665,-1.2040109634399414,0.17073170731707318,21,,,,,
0.2297397255897522,6.399355411529541,0.00018181818181818183,0.8730159997940063,-3.1848490238189697,0.875,4.057864665985107,-399.3171691894531,-427.4205322265625,-1.0765492916107178,-1.1569149494171143,0.17886178861788618,22,,,,,
0.7601292133331299,12.166401863098145,0.00018,0.3825794458389282,-1.1651437282562256,0.625,1.5477232933044434,-360.67547607421875,-393.3189697265625,-1.0325275659561157,-1.2237021923065186,0.18699186991869918,23,,,,,
0.17001385986804962,5.725020408630371,0.0001781818181818182,0.821234405040741,-4.862737655639648,0.875,5.6839728355407715,-458.66326904296875,-468.6092224121094,-0.9823117256164551,-1.1310546398162842,0.1951219512195122,24,,,,,
0.0719560980796814,3.273733377456665,0.00017636363636363637,1.671061396598816,-3.159212589263916,1.0,4.8302741050720215,-399.43084716796875,-358.38714599609375,-1.2131112813949585,-1.0499298572540283,0.2032520325203252,25,,,,,
0.5350016355514526,9.972098350524902,0.00017454545454545454,0.12900426983833313,-2.6318576335906982,0.875,2.760861873626709,-397.0420837402344,-345.0035705566406,-1.3276758193969727,-0.903639554977417,0.21138211382113822,26,,,,,
0.32715439796447754,10.821112632751465,0.00017272727272727275,0.1461649239063263,-3.105685234069824,0.875,3.251849889755249,-362.47607421875,-373.6770935058594,-1.1602578163146973,-1.0042402744293213,0.21951219512195122,27,,,,,
0.6985965967178345,11.078557968139648,0.0001709090909090909,1.2139978408813477,-1.3347580432891846,0.875,2.5487558841705322,-372.8509826660156,-399.2603759765625,-1.0026086568832397,-1.0548864603042603,0.22764227642276422,28,,,,,
0.5330601334571838,11.48486614227295,0.0001690909090909091,0.5470898151397705,-4.1526103019714355,0.75,4.699699878692627,-393.59234619140625,-457.078369140625,-1.0367591381072998,-1.176621675491333,0.23577235772357724,29,,,,,
0.0217540692538023,1.2847175598144531,0.00016727272727272728,3.3652844429016113,-5.909865856170654,1.0,9.275150299072266,-459.92578125,-500.2110290527344,-0.9940025210380554,-1.1426523923873901,0.24390243902439024,30,,,,,
0.3539482355117798,10.281625747680664,0.00016545454545454545,1.7658214569091797,-4.109092712402344,0.75,5.874914169311523,-370.5225830078125,-447.206298828125,-0.6869673132896423,-0.9496585130691528,0.25203252032520324,31,,,,,
0.17632801830768585,4.928422927856445,0.00016363636363636366,0.5843802094459534,-4.185355186462402,1.0,4.769735336303711,-362.51129150390625,-449.1773376464844,-1.0503640174865723,-0.9483789205551147,0.2601626016260163,32,,,,,
0.35364893078804016,8.224327087402344,0.00016181818181818184,0.8506973385810852,-2.366117000579834,0.75,3.2168142795562744,-420.20166015625,-382.9052429199219,-1.0459258556365967,-1.0714243650436401,0.2682926829268293,33,,,,,
0.19841903448104858,9.001667976379395,0.00016,2.5456762313842773,-3.233614206314087,0.875,5.779290199279785,-386.3878173828125,-408.61083984375,-0.84474778175354,-0.7410025000572205,0.2764227642276423,34,,,,,
0.08815261721611023,3.2020957469940186,0.0001581818181818182,1.391798973083496,-3.6055328845977783,1.0,4.997331619262695,-381.3642272949219,-387.32208251953125,-0.8887978792190552,-0.9264861345291138,0.2845528455284553,35,,,,,
0.06014876067638397,1.930328607559204,0.00015636363636363637,1.1085777282714844,-4.5343804359436035,1.0,5.642958164215088,-362.7452392578125,-426.1771240234375,-0.8930745124816895,-1.091151475906372,0.2926829268292683,36,,,,,
0.27836692333221436,9.101563453674316,0.00015454545454545454,1.2476749420166016,-4.285171985626221,0.875,5.532846450805664,-341.7601013183594,-480.9474182128906,-0.9823651313781738,-0.8068230152130127,0.3008130081300813,37,,,,,
0.5838481783866882,11.766057014465332,0.00015272727272727275,0.4565446376800537,-2.3542587757110596,0.875,2.8108034133911133,-386.2133483886719,-414.808837890625,-0.7510757446289062,-0.9534212350845337,0.3089430894308943,38,,,,,
0.08975525945425034,2.9083425998687744,0.0001509090909090909,3.1421122550964355,-3.451162576675415,1.0,6.5932745933532715,-382.3845520019531,-393.52996826171875,-0.7906545996665955,-0.7998523712158203,0.3170731707317073,39,,,,,
0.5921528339385986,12.584260940551758,0.0001490909090909091,0.031699344515800476,-2.7900333404541016,0.625,2.821732997894287,-357.09259033203125,-422.119873046875,-0.8092637658119202,-0.8149738907814026,0.3252032520325203,40,,,,,
0.7189963459968567,11.834693908691406,0.00014727272727272728,0.6830921769142151,-1.0810058116912842,0.75,1.7640979290008545,-359.5507507324219,-437.34344482421875,-0.588364839553833,-1.164737343788147,0.3333333333333333,41,,,,,
0.07379943132400513,2.726962089538574,0.00014545454545454546,2.311786651611328,-4.988164901733398,1.0,7.29995059967041,-329.48907470703125,-441.4766845703125,-1.225701928138733,-0.8998767137527466,0.34146341463414637,42,,,,,
0.7235511541366577,11.188011169433594,0.00014363636363636363,2.614758253097534,-0.5638723969459534,0.75,3.178630828857422,-376.9268798828125,-446.89398193359375,-0.4601585268974304,-0.4462541341781616,0.34959349593495936,43,,,,,
0.6778479218482971,12.94339370727539,0.00014181818181818184,0.6508289575576782,-1.6436172723770142,0.625,2.2944459915161133,-416.6347351074219,-393.1166076660156,-1.0501132011413574,-1.2804147005081177,0.35772357723577236,44,,,,,
0.008637123741209507,0.5123753547668457,0.00014,3.795959949493408,-3.3881871700286865,1.0,7.184146881103516,-407.79302978515625,-376.7251281738281,-1.1060762405395508,-0.8178064227104187,0.36585365853658536,45,,,,,
0.13201966881752014,4.3832106590271,0.0001381818181818182,2.707582712173462,-2.5836238861083984,1.0,5.291206359863281,-494.2306823730469,-415.7384338378906,-0.7696660161018372,-0.8104395270347595,0.37398373983739835,46,,,,,
0.1923617720603943,6.804233551025391,0.00013636363636363637,2.5325419902801514,-1.737531304359436,0.875,4.270073890686035,-429.2693786621094,-423.7900695800781,-0.7926062345504761,-0.7102485299110413,0.3821138211382114,47,,,,,
0.17777957022190094,5.552903175354004,0.00013454545454545455,1.7073917388916016,-2.4704031944274902,0.875,4.177794933319092,-400.19281005859375,-400.552734375,-0.5713662505149841,-0.8173879384994507,0.3902439024390244,48,,,,,
0.25279292464256287,8.453770637512207,0.00013272727272727275,1.927180528640747,-1.9398788213729858,0.875,3.8670594692230225,-404.0321960449219,-352.4407653808594,-0.7045354247093201,-0.6496673226356506,0.3983739837398374,49,,,,,
0.1897686868906021,5.368762493133545,0.00013090909090909093,2.0758068561553955,-1.705148696899414,0.875,3.7809555530548096,-378.5501708984375,-378.55657958984375,-0.7256917953491211,-0.9709795713424683,0.4065040650406504,50,,,,,
0.41173771023750305,9.513829231262207,0.0001290909090909091,1.0731388330459595,-3.4019274711608887,0.875,4.475066184997559,-372.61724853515625,-379.5409240722656,-1.0626814365386963,-1.187050700187683,0.4146341463414634,51,,,,,
0.23052409291267395,6.697238922119141,0.00012727272727272728,0.4480997622013092,-1.679303526878357,0.875,2.1274030208587646,-359.26568603515625,-359.85345458984375,-0.837695837020874,-0.8201447129249573,0.42276422764227645,52,,,,,
0.28660061955451965,6.117363452911377,0.00012545454545454546,2.3697009086608887,-1.4672837257385254,0.75,3.836984634399414,-364.71453857421875,-338.2255859375,-0.5962061882019043,-0.9481369853019714,0.43089430894308944,53,,,,,
0.16893157362937927,6.714317321777344,0.00012363636363636364,1.699052095413208,-2.7874462604522705,0.875,4.4864983558654785,-392.95867919921875,-486.19549560546875,-1.0719932317733765,-0.7325266003608704,0.43902439024390244,54,,,,,
0.17692247033119202,3.6885502338409424,0.00012181818181818183,1.3996946811676025,-2.5000836849212646,0.875,3.8997786045074463,-330.673828125,-348.5284423828125,-1.0475784540176392,-0.8441656827926636,0.44715447154471544,55,,,,,
0.29989221692085266,7.875504493713379,0.00012,1.6250361204147339,-2.2750167846679688,0.875,3.900053024291992,-331.43463134765625,-389.58734130859375,-1.1231815814971924,-0.7384680509567261,0.45528455284552843,56,,,,,
0.13038791716098785,4.037299156188965,0.0001181818181818182,1.8087594509124756,-3.4360523223876953,1.0,5.24481201171875,-342.43182373046875,-442.7225341796875,-0.8793992400169373,-0.8817231059074402,0.4634146341463415,57,,,,,
0.4525565207004547,8.580622673034668,0.00011636363636363636,2.397202491760254,-2.09262752532959,0.625,4.489830017089844,-372.7523193359375,-405.8247375488281,-0.7424997091293335,-0.8255100250244141,0.4715447154471545,58,,,,,
0.10030604898929596,3.0333895683288574,0.00011454545454545456,2.09486722946167,-3.0698485374450684,1.0,5.164715766906738,-368.5291442871094,-371.29681396484375,-0.6521967649459839,-0.9416369795799255,0.4796747967479675,59,,,,,
0.1500374674797058,4.691216945648193,0.00011272727272727272,2.666531801223755,-2.0781052112579346,0.875,4.7446370124816895,-343.4765625,-329.4871826171875,-1.0539660453796387,-0.9771226644515991,0.4878048780487805,60,,,,,
0.0996255874633789,3.902216911315918,0.00011090909090909092,2.25651478767395,-3.507833957672119,1.0,5.76434850692749,-289.9344177246094,-479.9540100097656,-1.1713529825210571,-0.7868399024009705,0.4959349593495935,61,,,,,
0.08052046597003937,2.183074712753296,0.00010909090909090909,2.453127861022949,-2.112643003463745,1.0,4.565771579742432,-396.91851806640625,-403.5006408691406,-0.9916963577270508,-0.912529706954956,0.5040650406504065,62,,,,,
0.14898738265037537,5.517960071563721,0.00010727272727272728,2.6926560401916504,-1.7516059875488281,1.0,4.4442620277404785,-484.1969299316406,-374.68603515625,-0.9878147840499878,-0.9897364377975464,0.5121951219512195,63,,,,,
0.7029817700386047,9.330756187438965,0.00010545454545454545,0.6347082257270813,-1.2970832586288452,0.75,1.9317915439605713,-412.9610595703125,-401.3282775878906,-0.6162895560264587,-0.9928182363510132,0.5203252032520326,64,,,,,
0.018814174458384514,0.6036373376846313,0.00010363636363636364,3.286694049835205,-3.6124000549316406,1.0,6.8990936279296875,-409.08502197265625,-441.6640319824219,-0.5047191977500916,-0.8114616870880127,0.5284552845528455,65,,,,,
0.028432205319404602,0.7394495010375977,0.00010181818181818181,1.9080159664154053,-2.721937656402588,1.0,4.629953384399414,-331.90618896484375,-398.424560546875,-0.4368008077144623,-0.8343889117240906,0.5365853658536586,66,,,,,
0.08100005239248276,2.5093326568603516,0.0001,1.7228004932403564,-2.3351473808288574,1.0,4.057947635650635,-352.52850341796875,-413.8214111328125,-1.0642069578170776,-0.8633307218551636,0.5447154471544715,67,,,,,
0.22489887475967407,5.865522384643555,9.818181818181818e-05,1.029630422592163,-2.3015542030334473,0.875,3.3311843872070312,-324.11663818359375,-351.1588134765625,-0.8304547667503357,-1.0161991119384766,0.5528455284552846,68,,,,,
0.026500597596168518,0.801375687122345,9.636363636363637e-05,3.3026516437530518,-2.4447109699249268,1.0,5.74736213684082,-370.3384094238281,-401.2598571777344,-0.9377896189689636,-0.9210521578788757,0.5609756097560976,69,,,,,
0.04138827696442604,1.631158709526062,9.454545454545455e-05,2.8190269470214844,-3.798220157623291,1.0,6.617247581481934,-405.6504821777344,-473.12396240234375,-1.089950442314148,-0.9013754725456238,0.5691056910569106,70,,,,,
0.1700921505689621,4.934982776641846,9.272727272727273e-05,1.9760193824768066,-1.2284997701644897,0.875,3.2045187950134277,-383.98956298828125,-369.83428955078125,-1.0593616962432861,-0.9868062734603882,0.5772357723577236,71,,,,,
0.32352960109710693,9.857964515686035,9.090909090909092e-05,1.4895130395889282,-1.8054847717285156,0.75,3.2949981689453125,-346.5539245605469,-386.345703125,-0.6441688537597656,-0.8802810907363892,0.5853658536585366,72,,,,,
0.031293731182813644,1.7748032808303833,8.90909090909091e-05,3.6996724605560303,-4.288373947143555,1.0,7.988047122955322,-369.87738037109375,-445.8960876464844,-1.03791081905365,-0.8995394706726074,0.5934959349593496,73,,,,,
0.03695731982588768,1.652801275253296,8.727272727272727e-05,2.568669557571411,-2.2387285232543945,1.0,4.807397842407227,-305.7453918457031,-388.5177917480469,-1.016147494316101,-0.6123552322387695,0.6016260162601627,74,,,,,
0.05552776902914047,2.9512228965759277,8.545454545454545e-05,3.8289589881896973,-2.1914217472076416,1.0,6.02038049697876,-439.900146484375,-338.97406005859375,-0.9249298572540283,-1.2173601388931274,0.6097560975609756,75,,,,,
0.11570655554533005,4.918076992034912,8.363636363636364e-05,1.5854103565216064,-3.4340052604675293,0.875,5.019415378570557,-395.22735595703125,-392.6432800292969,-0.7987529039382935,-0.9493000507354736,0.6178861788617886,76,,,,,
0.008890346623957157,0.35336583852767944,8.181818181818183e-05,2.2493278980255127,-3.400250196456909,1.0,5.64957857131958,-377.6258544921875,-421.20697021484375,-0.8867678046226501,-1.1533087491989136,0.6260162601626016,77,,,,,
0.32906535267829895,7.844370365142822,8e-05,1.1487736701965332,-2.6710431575775146,0.875,3.819817066192627,-344.3646240234375,-419.8013610839844,-0.8956054449081421,-0.9633774757385254,0.6341463414634146,78,,,,,
0.21643871068954468,5.655294895172119,7.818181818181818e-05,1.8697178363800049,-2.546308994293213,0.875,4.416026592254639,-386.8406982421875,-436.5189208984375,-0.9570035338401794,-0.9330766201019287,0.6422764227642277,79,,,,,
0.12122973799705505,4.368744373321533,7.636363636363637e-05,2.054661750793457,-3.725310802459717,0.875,5.779972076416016,-366.9186706542969,-453.5373229980469,-0.6831361055374146,-0.9916906356811523,0.6504065040650406,80,,,,,
0.06344014406204224,4.097005844116211,7.454545454545455e-05,2.952345848083496,-3.204552412033081,1.0,6.156898498535156,-369.8213195800781,-378.30242919921875,-1.0726956129074097,-1.2094367742538452,0.6585365853658537,81,,,,,
0.09030473232269287,3.8708131313323975,7.272727272727273e-05,3.055959939956665,-3.284604787826538,0.875,6.340564250946045,-349.4928894042969,-422.47723388671875,-1.0855995416641235,-0.9715006351470947,0.6666666666666666,82,,,,,
0.1407509595155716,4.206236362457275,7.090909090909092e-05,1.3169324398040771,-3.8878581523895264,0.875,5.204790115356445,-368.96826171875,-414.7804260253906,-0.8817964196205139,-0.9275760054588318,0.6747967479674797,83,,,,,
0.03249690309166908,1.1263089179992676,6.90909090909091e-05,2.4563486576080322,-3.118000030517578,1.0,5.5743489265441895,-388.5194091796875,-358.39154052734375,-0.9037180542945862,-1.1678694486618042,0.6829268292682927,84,,,,,
0.3670649826526642,8.658771514892578,6.727272727272727e-05,2.280857563018799,-4.029484748840332,0.875,6.310342311859131,-401.7601013183594,-441.55340576171875,-1.2025071382522583,-0.9576988220214844,0.6910569105691057,85,,,,,
0.4941888749599457,9.231887817382812,6.545454545454546e-05,2.3758466243743896,-2.5265157222747803,0.875,4.902361869812012,-362.7430725097656,-366.9918518066406,-1.176979899406433,-1.0066959857940674,0.6991869918699187,86,,,,,
0.6269927620887756,8.948012351989746,6.363636363636364e-05,0.21107234060764313,-2.44408917427063,0.875,2.6551613807678223,-372.6698303222656,-416.68505859375,-0.5015284419059753,-0.6204374432563782,0.7073170731707317,87,,,,,
0.05480730161070824,3.258965015411377,6.181818181818182e-05,2.3292198181152344,-4.232136249542236,1.0,6.561356067657471,-341.0731506347656,-393.35638427734375,-0.8615959286689758,-0.9196165800094604,0.7154471544715447,88,,,,,
0.12621507048606873,5.743493556976318,6e-05,1.3071485757827759,-3.65509295463562,0.875,4.962241172790527,-454.67071533203125,-386.8073425292969,-0.7843019366264343,-1.0154218673706055,0.7235772357723578,89,,,,,
0.022954417392611504,0.8147999048233032,5.818181818181818e-05,1.039986491203308,-3.9321863651275635,1.0,4.972172737121582,-369.2122802734375,-338.6686096191406,-1.1243383884429932,-1.0453654527664185,0.7317073170731707,90,,,,,
0.043634697794914246,1.5698068141937256,5.636363636363636e-05,1.2027077674865723,-3.695291519165039,1.0,4.897999286651611,-336.5273742675781,-360.82550048828125,-1.266894817352295,-1.192970871925354,0.7398373983739838,91,,,,,
0.01722990721464157,0.8297699689865112,5.4545454545454546e-05,1.3467239141464233,-3.1092448234558105,1.0,4.455968856811523,-385.41632080078125,-365.8825378417969,-1.0005366802215576,-0.9305663108825684,0.7479674796747967,92,,,,,
0.16538314521312714,5.429748058319092,5.272727272727272e-05,1.666474461555481,-2.001795768737793,0.875,3.6682701110839844,-364.63616943359375,-409.7689514160156,-0.8269443511962891,-0.9882371425628662,0.7560975609756098,93,,,,,
0.36127007007598877,6.2370171546936035,5.090909090909091e-05,2.0125298500061035,-2.093515396118164,0.75,4.106044769287109,-359.8848571777344,-348.8797302246094,-0.8788394927978516,-1.019626259803772,0.7642276422764228,94,,,,,
0.15473683178424835,4.9186272621154785,4.909090909090909e-05,1.4196563959121704,-3.678313970565796,0.875,5.097970008850098,-375.8461608886719,-386.55120849609375,-0.7492184638977051,-0.8243268728256226,0.7723577235772358,95,,,,,
0.17345769703388214,6.125421524047852,4.7272727272727275e-05,1.1852127313613892,-3.5543434619903564,0.875,4.739556789398193,-456.9527282714844,-394.48284912109375,-0.9197567105293274,-0.9291161894798279,0.7804878048780488,96,,,,,
0.06932546198368073,3.2137160301208496,4.545454545454546e-05,2.022629976272583,-3.802608013153076,1.0,5.82523775100708,-293.368408203125,-395.1093444824219,-0.9887571334838867,-1.0584181547164917,0.7886178861788617,97,,,,,
0.09729024022817612,2.8318023681640625,4.3636363636363636e-05,1.6086838245391846,-3.6119654178619385,1.0,5.220649242401123,-337.10491943359375,-430.8462829589844,-1.0160472393035889,-1.088447093963623,0.7967479674796748,98,,,,,
0.036718327552080154,8.331640243530273,4.181818181818182e-05,2.279679775238037,-4.909730434417725,1.0,7.189410209655762,-337.6927490234375,-406.3921203613281,-1.0620129108428955,-0.7848085165023804,0.8048780487804879,99,,,,,
0.4185803234577179,8.950398445129395,4e-05,1.0859661102294922,-4.1745219230651855,0.75,5.260488033294678,-379.6441650390625,-426.10552978515625,-0.5596584677696228,-0.8225011825561523,0.8130081300813008,100,,,,,
0.006373560521751642,0.24112610518932343,3.818181818181819e-05,1.8319286108016968,-4.29301118850708,1.0,6.124939441680908,-370.09918212890625,-431.30364990234375,-1.0060781240463257,-1.1486040353775024,0.8211382113821138,101,,,,,
0.04068689048290253,1.4234166145324707,3.6363636363636364e-05,2.083796739578247,-3.465975046157837,1.0,5.549771308898926,-375.22467041015625,-375.5095520019531,-0.9590284824371338,-1.0947682857513428,0.8292682926829268,102,,,,,
0.16430962085723877,5.798928260803223,3.454545454545455e-05,1.8981082439422607,-3.0111377239227295,0.875,4.90924596786499,-430.68670654296875,-421.52874755859375,-1.0679123401641846,-0.8829378485679626,0.8373983739837398,103,,,,,
0.07647077739238739,1.949865460395813,3.272727272727273e-05,2.9456992149353027,-1.8609366416931152,1.0,4.806635856628418,-373.259033203125,-363.0144348144531,-0.735047459602356,-0.8240648508071899,0.8455284552845529,104,,,,,
0.07629545032978058,2.4810495376586914,3.090909090909091e-05,2.176485538482666,-2.4966139793395996,1.0,4.673099040985107,-395.75079345703125,-374.08038330078125,-1.058026909828186,-0.7970440983772278,0.8536585365853658,105,,,,,
0.01975056156516075,0.7752196788787842,2.909090909090909e-05,3.000722885131836,-2.529477834701538,1.0,5.530200958251953,-394.75262451171875,-335.3712158203125,-0.9715359807014465,-1.1099796295166016,0.8617886178861789,106,,,,,
0.11345850676298141,4.198458671569824,2.7272727272727273e-05,2.880549192428589,-2.6792328357696533,0.875,5.559782028198242,-320.01922607421875,-370.8824768066406,-0.8727919459342957,-1.1909157037734985,0.8699186991869918,107,,,,,
0.042849522083997726,2.7645552158355713,2.5454545454545454e-05,2.9816603660583496,-2.910383939743042,1.0,5.892044544219971,-379.8667297363281,-486.6288757324219,-0.9127997159957886,-0.8773747086524963,0.8780487804878049,108,,,,,
0.026445908471941948,1.0400278568267822,2.3636363636363637e-05,1.6691925525665283,-3.5758657455444336,1.0,5.245058536529541,-350.43475341796875,-377.54833984375,-0.7062463760375977,-0.8019064664840698,0.8861788617886179,109,,,,,
0.04686233028769493,1.4132764339447021,2.1818181818181818e-05,1.6419498920440674,-3.702040672302246,1.0,5.343991279602051,-404.7189636230469,-333.123291015625,-0.7744547128677368,-1.30533766746521,0.8943089430894309,110,,,,,
0.029086118564009666,1.3924411535263062,2e-05,2.5470378398895264,-3.538910150527954,1.0,6.0859479904174805,-418.7398681640625,-469.46435546875,-0.8707481622695923,-0.9054040312767029,0.9024390243902439,111,,,,,
0.010870980098843575,0.3388209342956543,1.8181818181818182e-05,1.6204196214675903,-5.026582717895508,1.0,6.647002696990967,-341.9836120605469,-375.70867919921875,-0.9570896029472351,-1.0117839574813843,0.9105691056910569,112,,,,,
0.24229796230793,7.293299674987793,1.6363636363636366e-05,1.6104856729507446,-2.0261387825012207,0.875,3.636624336242676,-379.6216735839844,-363.4989013671875,-0.9286959767341614,-1.028313398361206,0.9186991869918699,113,,,,,
0.07205010950565338,2.4523279666900635,1.4545454545454545e-05,1.1707416772842407,-3.2253103256225586,1.0,4.396051406860352,-345.778564453125,-407.4337158203125,-1.4482067823410034,-1.0335988998413086,0.926829268292683,114,,,,,
0.008428824134171009,0.2624976634979248,1.2727272727272727e-05,2.622156858444214,-4.2999372482299805,1.0,6.922093868255615,-411.86090087890625,-376.4111022949219,-1.116153359413147,-0.9021561741828918,0.9349593495934959,115,,,,,
0.013701733201742172,0.49058645963668823,1.0909090909090909e-05,3.5057737827301025,-3.788609743118286,1.0,7.2943830490112305,-376.6475524902344,-441.8036804199219,-0.9246772527694702,-1.1292002201080322,0.943089430894309,116,,,,,
0.019720271229743958,0.5334745049476624,9.090909090909091e-06,1.9111218452453613,-3.458808660507202,1.0,5.369930267333984,-387.7398681640625,-361.8601379394531,-0.9801408052444458,-1.1166021823883057,0.9512195121951219,117,,,,,
0.010610140860080719,0.49218887090682983,7.272727272727272e-06,2.969999313354492,-4.284396171569824,1.0,7.254395484924316,-349.18157958984375,-411.486328125,-1.0387558937072754,-1.1993540525436401,0.959349593495935,118,,,,,
0.06838162243366241,2.3714070320129395,5.4545454545454545e-06,1.2853000164031982,-4.180267333984375,1.0,5.465567588806152,-369.3902893066406,-376.4793701171875,-0.9649787545204163,-1.1199990510940552,0.967479674796748,119,,,,,
0.050693247467279434,2.04107403755188,3.636363636363636e-06,2.41770339012146,-3.6456148624420166,1.0,6.063318729400635,-329.762451171875,-438.0092468261719,-1.0816936492919922,-1.0348228216171265,0.975609756097561,120,,,,,
,,,,,,,,,,,0.975609756097561,120,5487.518,0.175,0.022,0.0,0.27257931413672243
